mode,stage,run_id,block,scope,formula,rows,maximum_normalized,raw_residual,tolerance,unit,all_pass
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-19,704,2.947077565228914e-10,8.215650382226158e-15,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-20,704,1.369469884802132e-10,3.81770942009391e-15,2.7877279102384292e-5,Mvar,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-24:25-P_line,752,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-24:25-Q_line,752,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-54,704,2.8276014477196335e-10,7.882583474838611e-15,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-8/56/60,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-83,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R7-C1-source,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R7-R4,608,2.832459652802222e-11,1.7763568394002505e-15,6.271428571428571e-5,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE3,752,1.0625181290357943e-10,1.0625181290357943e-16,1.0e-6,pu,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE4-device-P,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RE4-served,704,2.8276014477196335e-10,7.882583474838611e-15,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RL1-critical,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RL1-ordinary,704,2.8276014477196335e-10,7.882583474838611e-15,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RL1-split,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RL2,1,1.8656386321596405e-10,1.7763568394002505e-15,9.521441123589736e-6,MWh,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,one-root-per-component,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,shared,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-bound,14464,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-control,2432,3.150257832373882e-8,3.1502578323738817e-14,1.0e-6,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-idle-load,128,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-idle-source,2304,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-mass,2432,1.7763568394002505e-9,1.7763568394002505e-15,1.0e-6,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-port-load,2304,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T-port-source,128,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T1-transport,4736,5.2295945351943374e-8,5.229594535194337e-12,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T2-load,2432,1.9498291869979312e-8,1.9498291869979312e-14,1.0e-6,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T2-source,2432,9.769962616701378e-9,9.769962616701378e-15,1.0e-6,MW,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T3-mix,4864,2.1714186004828662e-7,2.1714186004828662e-11,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T4-inventory,4810,1.325606291402437e-7,8.28503932126523e-15,6.25e-8,MWh,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T4-pipe-energy,4736,1.1633055629900468e-8,7.270659768687793e-16,6.25e-8,MWh,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T4-pipe-mass,4736,1.616879469818539e-8,1.616879469818539e-14,1.0e-6,kg/s,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T4-spatial,55796,0.0,0.0,0.0001,K,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,R7-T4-total,64,5.708211681110242e-7,3.5676323006939015e-14,6.25e-8,MWh,true
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,thermal,adopted,objective,1,1.3500311979441904e-7,8.43769498715119e-15,6.25e-8,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-19,704,8.920883440692929e-10,2.4868995751603507e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-20,704,1.8319671351422979e-10,5.10702591327572e-15,2.7877279102384292e-5,Mvar,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-24:25-P_line,752,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-24:25-Q_line,752,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-54,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-8/56/60,128,3.2656805452536615e-10,9.103828801926284e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-80:82,34,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-81:82-temperature,34,0.0,0.0,0.0001,K,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-83,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-85:86,32,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,exact_exchange,6-88,16,71979.64303332416,2.0065965985299687,2.7877279102384292e-5,MW,false
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,6-89,16,2.54882384019798e-10,7.105427357601002e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-A3/90,2,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-A4-R,16,1.181271588721821e-10,1.3322676295501878e-15,1.1278250000000002e-5,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-A4-S,16,5.906357943609105e-11,6.661338147750939e-16,1.1278250000000002e-5,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-C1-source,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R7-R4,608,1.1329838611208888e-10,7.105427357601002e-15,6.271428571428571e-5,kg/s,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE3,752,9.29107051711453e-10,9.29107051711453e-16,1.0e-6,pu,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE4-device-P,128,3.2656805452536615e-10,9.103828801926284e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RE4-served,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RL1-critical,704,1.5133641551175503e-10,4.218847493575595e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RL1-ordinary,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RL1-split,704,1.1151104300866161e-10,3.1086244689504383e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RL2,1,0.0,0.0,9.88391793381035e-6,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,one-root-per-component,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
