record_id,run_id,iteration,bound_scope,master_status,master_pass,bound_valid,lower_bound,upper_bound,relative_gap,candidate_pass,candidate_cost,critical_before,critical_after,critical_count,new_cuts,cost_scenarios,diagnostic_scenarios,elapsed_sec,cumulative_stage_sec
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,full_risk_domain,solver_optimal,true,true,34.897523805767435,36.439866246919685,0.042325688867824174,true,37.05954788392974,"","",0,3,3,0,2.8550000190734863,45.496999979019165
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,full_risk_domain,solver_optimal,true,true,35.19207818740107,35.97441929341936,0.02174715037474966,true,35.97441929341936,"","",0,2,3,0,2.5169999599456787,48.013999938964844
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,full_risk_domain,solver_optimal,true,true,35.51723874108455,35.97441929341936,0.012708490124771571,true,37.04782504976237,"","",0,3,3,0,2.93500018119812,50.949000120162964
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,full_risk_domain,solver_optimal,true,true,35.59926329635154,35.97441929341936,0.010428410087955114,true,36.15354814095616,"","",0,3,3,0,2.9819998741149902,53.930999994277954
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,full_risk_domain,solver_optimal,true,true,35.65880811045254,35.84171015151265,0.005103050057793941,true,35.84171015151265,"","",0,3,3,0,3.2049999237060547,57.13599991798401
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,24,full_risk_domain,solver_optimal,true,true,35.6677787002778,35.670933327177096,8.843690380514958e-5,true,35.670933327177096,"","",0,1,3,0,2.9670000076293945,60.1029999256134
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,25,full_risk_domain,solver_optimal,true,true,35.669614850687466,35.669614850779446,2.5786585453454945e-12,true,35.669614850779446,"","",0,0,3,0,3.247000217437744,63.35000014305115
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,full_risk_domain,solver_optimal,true,true,-450.64000008134485,43.874202242524966,1.0973597599738267,true,43.874202242524966,"","",0,3,3,0,0.3680000305175781,0.3680000305175781
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,full_risk_domain,solver_optimal,true,true,-85.97656546729087,43.874202242524966,1.5103041974759572,false,NaN,"",3,1,0,3,3,0.36999988555908203,0.7379999160766602
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,full_risk_domain,solver_optimal,true,true,-63.73657215589113,43.874202242524966,1.688367773139957,true,47.540929408566896,3,3,1,3,3,0,0.874000072479248,1.6119999885559082
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,4,full_risk_domain,solver_optimal,true,true,-58.50124841368451,43.874202242524966,1.7499703584489998,true,60.85017198489033,3,3,1,3,3,0,0.6119999885559082,2.2239999771118164
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,5,full_risk_domain,solver_optimal,true,true,-47.50139229274191,43.7780756388179,1.921616683759964,true,43.7780756388179,3,3,1,1,3,0,0.7089998722076416,2.932999849319458
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,6,full_risk_domain,solver_optimal,true,true,27.56548663861048,43.7780756388179,0.3703358076761091,true,66.49742825566973,3,3,1,3,3,0,0.7250001430511475,3.6579999923706055
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,7,full_risk_domain,solver_optimal,true,true,28.18943457682428,40.553740054206884,0.30488693424714053,true,40.553740054206884,3,3,1,3,3,0,1.2079999446868896,4.865999937057495
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,8,full_risk_domain,solver_optimal,true,true,28.97488256727893,39.066799528587005,0.25832464095051727,true,39.066799528587005,3,3,1,3,3,0,0.878000020980835,5.74399995803833
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,9,full_risk_domain,solver_optimal,true,true,30.91808410098114,39.066799528587005,0.20858415651999004,true,45.57233622628263,3,3,1,3,3,0,1.1689999103546143,6.912999868392944
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,10,full_risk_domain,solver_optimal,true,true,31.743497935754423,39.066799528587005,0.1874558878946247,true,42.28134010774815,3,3,1,3,3,0,1.1100001335144043,8.023000001907349
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,11,full_risk_domain,solver_optimal,true,true,34.14533750928394,37.27683947007335,0.08400663804407144,true,37.27683947007335,3,3,1,3,3,0,1.5390000343322754,9.562000036239624
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,12,full_risk_domain,solver_optimal,true,true,34.52381110076896,37.27683947007335,0.07385358867439873,true,37.863494145246456,3,3,1,3,3,0,1.3539998531341553,10.91599988937378
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,13,full_risk_domain,solver_optimal,true,true,34.69568564423268,36.56014738772751,0.05099710686945125,true,36.56014738772751,3,3,1,3,3,0,1.4910001754760742,12.407000064849854
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,14,full_risk_domain,solver_optimal,true,true,35.1150069808386,36.56014738772751,0.03952775112099286,true,37.01548665219067,3,3,1,3,3,0,1.8219997882843018,14.228999853134155
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,15,full_risk_domain,solver_optimal,true,true,35.51792208281846,35.85697182970839,0.009455615730746759,true,35.85697182970839,3,3,1,3,3,0,1.6590001583099365,15.888000011444092
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,16,full_risk_domain,solver_optimal,true,true,35.52044096544436,35.736440965603556,0.006044250471587221,true,35.736440965603556,3,3,1,1,3,0,1.8439998626708984,17.73199987411499
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,17,full_risk_domain,solver_optimal,true,true,35.661425702437896,35.736440965603556,0.002099125182551415,true,36.13771146082832,3,3,1,3,3,0,2.067000150680542,19.799000024795532
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,18,full_risk_domain,solver_optimal,true,true,35.669152339839265,35.736440965603556,0.0018829134616135121,true,35.75048282809122,3,3,1,1,3,0,1.876999855041504,21.675999879837036
