record_id,run_id,iteration,scenario,source_id,kind,branch,status,model_pass,kkt_pass,kkt_status,objective,objective_unit,numerical_scale
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,down,r5-benders-sub-8c4de34e-05a0-4782-b2b0-89e01ed855ce,cost,1,solver_optimal,true,true,evaluated,27.524063845213313,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,none,r5-benders-sub-f6eafe1c-7f1d-4074-a211-f67b91799375,cost,0,solver_optimal,true,true,evaluated,5.913467623885674,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,up,r5-benders-sub-1a113018-1461-42ff-9622-9eecef0d35ba,cost,0,solver_optimal,true,true,evaluated,9.938039988819373,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,down,r5-benders-sub-674652c8-403f-4c2d-97e2-55aa2594e917,cost,1,solver_optimal,true,true,evaluated,22.062018159883486,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,none,r5-benders-sub-bc66e9b9-6944-4e2d-b352-daa9b28c41a4,cost,0,solver_optimal,true,true,evaluated,16.408892076688403,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,up,r5-benders-sub-d8174748-106e-4b26-a528-e3c80632d2be,cost,0,solver_optimal,true,true,evaluated,25.751698108442085,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,down,r5-benders-sub-b5e38ffc-579f-41c1-8d11-035fe8baf8bf,cost,1,solver_optimal,true,true,evaluated,6.104432708297537,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,none,r5-benders-sub-81803253-8fc9-4018-b1b9-5ee68860592c,cost,0,solver_optimal,true,true,evaluated,8.654432708297536,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,up,r5-benders-sub-5dce0fc4-c5c6-49f8-b96c-9d939f3c77ab,cost,0,solver_optimal,true,true,evaluated,15.273901015327432,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,down,r5-benders-sub-b8c756ce-68a7-4f77-9508-d186bcdeefd5,cost,1,solver_optimal,true,true,evaluated,10.30222177035688,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,none,r5-benders-sub-f9457f81-d98b-488f-ac01-e0b68c652a1c,cost,0,solver_optimal,true,true,evaluated,10.809738630558643,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,up,r5-benders-sub-a4c80286-c2b4-4ebe-a498-b78ce7c9976e,cost,0,solver_optimal,true,true,evaluated,18.113248907997882,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,down,r5-benders-sub-b87d7c09-6c43-4eec-a24e-0a85d798deca,cost,1,solver_optimal,true,true,evaluated,8.670264460585233,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,none,r5-benders-sub-3b8c65c6-b458-4a81-b9c1-540f547638af,cost,0,solver_optimal,true,true,evaluated,11.371613148960119,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,up,r5-benders-sub-9eef82be-9a1b-4f4a-b1f8-413f667bd398,cost,0,solver_optimal,true,true,evaluated,19.405959052037975,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,down,r5-benders-sub-d5d87ec1-5c1c-4f30-b133-7a2a804fe9f6,cost,0,solver_optimal,true,true,evaluated,7.240458085489271,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,none,r5-benders-sub-e56f878b-e240-4a2f-9cc1-838b8d25e532,cost,0,solver_optimal,true,true,evaluated,6.298230275466673,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,up,r5-benders-sub-6069c53e-4007-4aa8-be06-ca769efe6fb9,cost,1,solver_optimal,true,true,evaluated,10.925504591103456,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,down,r5-benders-sub-b423b8b9-41c6-40de-8139-73d110c6dad7,cost,0,solver_optimal,true,true,evaluated,12.355537871564517,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,none,r5-benders-sub-92a3578c-5a4b-4320-b3ef-d74d627b0be9,cost,0,solver_optimal,true,true,evaluated,12.505902079054348,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,up,r5-benders-sub-61b03824-8bdd-4e0f-a75a-fdcb9ad5f991,cost,1,solver_optimal,true,true,evaluated,20.968011613939176,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,down,r5-benders-sub-a4920355-21ab-43b6-b2f1-acdfd3680102,cost,0,solver_optimal,true,true,evaluated,10.459148861412952,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,none,r5-benders-sub-0d5f0e4c-6520-469d-bd5d-66fc9e810d25,cost,0,solver_optimal,true,true,evaluated,11.768700963241198,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,up,r5-benders-sub-358a8eb1-6662-43c4-a1ed-0ad495147a96,cost,1,solver_optimal,true,true,evaluated,20.081698121329104,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,24,down,r5-benders-sub-235af7e7-ffd9-4aae-b2f8-f0d7847c7157,cost,0,solver_optimal,true,true,evaluated,6.255834155555125,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,24,none,r5-benders-sub-ab674abb-1b0f-4013-9736-127438bed376,cost,0,solver_optimal,true,true,evaluated,8.488547965945195,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,24,up,r5-benders-sub-23f22737-48b6-4c05-bb4e-9f5564d00142,cost,1,solver_optimal,true,true,evaluated,15.489639784276696,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,25,down,r5-benders-sub-b2d7bb0e-c79d-4ba4-aca2-4ab7b6ea26b3,cost,0,solver_optimal,true,true,evaluated,5.382972259456303,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,25,none,r5-benders-sub-90ec3cec-9c82-4795-951e-db4b28bcc90e,cost,0,solver_optimal,true,true,evaluated,7.70297225945625,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,25,up,r5-benders-sub-dce0648a-727e-44b4-9b9d-de5c9aad9647,cost,1,solver_optimal,true,true,evaluated,14.408715191176112,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,down,r5-benders-sub-55aa21c1-d842-4377-a9e7-866cf7cfe785,cost,0,solver_optimal,true,true,evaluated,40.85383846759771,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,none,r5-benders-sub-5b17b09f-5f9e-4bce-9ab3-44db5650f33f,cost,0,solver_optimal,true,true,evaluated,41.81316350409469,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,up,r5-benders-sub-248460d2-b066-449e-b7b2-85797351f058,cost,0,solver_optimal,true,true,evaluated,51.456175989768596,synthetic_USD,1.0
