stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
4,direct_repair,R2-load-return,model,3,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,3,0.0,kPa,0.001,true
4,direct_repair,3-41,model,3,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,3,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,3,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,3,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,3,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,3,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,3,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,3,4,0.0,MW,3.0e-6,true
4,direct_repair,3-38,model,3,4,0.0,K,0.0001,true
4,direct_repair,R2-load-return,model,3,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,4,0.0,kPa,0.001,true
4,direct_repair,3-41,model,3,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,4,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,3,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-35:36,model,S1,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S1,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S1,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S1,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S1,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,mix-original,physics,S1,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-35:36,model,S1,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S1,4,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S2,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S2,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S2,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S2,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S2,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,mix-original,physics,S2,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-35:36,model,S2,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S2,4,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S3,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S3,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S3,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S3,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S3,3,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S3,3,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,S3,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,S3,4,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R1,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R1,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R1,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R1,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R1,3,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R1,3,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R1,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R1,4,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R2,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R2,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R2,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R2,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R2,3,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R2,3,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R2,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R2,4,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R3,1,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R3,1,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R3,2,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R3,2,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R3,3,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R3,3,0.0,K,0.0001,true
4,direct_repair,3-35:36,model,R3,4,0.0,K,0.0001,true
4,direct_repair,mix-original,physics,R3,4,0.0,K,0.0001,true
4,direct_repair,3-23,model,1,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,1,1,1.3360978989851446e-12,kg/s,4.0e-6,true
4,direct_repair,3-30,model,1,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,1,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,1,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-30,model,1,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,1,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,1,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-30,model,1,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,1,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,1,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-30,model,1,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,3-39:40,model,S1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,1,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S1,1,3.630429290524262e-17,normalized,1.0e-6,true
4,direct_repair,3-26,model,S1,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S1,1,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S1,1,4.53894699603552e-10,K,0.0001,true
4,direct_repair,3-33:34,model,S1,1,4.53894699603552e-10,K,0.0001,true
4,direct_repair,3-39:40,model,S1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,2,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S1,2,4.773959005888173e-17,normalized,1.0e-6,true
4,direct_repair,3-26,model,S1,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S1,2,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S1,2,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,S1,2,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,S1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,3,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S1,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,S1,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S1,3,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S1,3,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,S1,3,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,S1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,4,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S1,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,S1,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S1,4,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S1,4,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-33:34,model,S1,4,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-39:40,model,R1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,1,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R1,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R1,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R1,1,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R1,1,3.907985046680551e-10,K,0.0001,true
4,direct_repair,3-33:34,model,R1,1,3.907985046680551e-10,K,0.0001,true
4,direct_repair,3-39:40,model,R1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,2,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R1,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R1,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R1,2,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R1,2,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,R1,2,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,R1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,3,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R1,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R1,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R1,3,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R1,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-33:34,model,R1,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-39:40,model,R1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,1,4,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R1,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R1,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R1,4,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R1,4,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-33:34,model,R1,4,5.684341886080802e-14,K,0.0001,true
4,direct_repair,3-23,model,2,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,2,1,1.9327317524187038e-12,kg/s,4.0e-6,true
4,direct_repair,3-30,model,2,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,2,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,2,2,5.551115123125783e-17,kg/s,4.0e-6,true
4,direct_repair,3-30,model,2,2,2.6645352591003757e-15,kg/s,4.0e-6,true
4,direct_repair,3-32,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,2,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,2,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-30,model,2,3,5.551115123125783e-17,kg/s,4.0e-6,true
4,direct_repair,3-32,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,3-23,model,2,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-27,model,2,4,5.551115123125783e-17,kg/s,4.0e-6,true
4,direct_repair,3-30,model,2,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-32,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,3-28,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,3-31,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,3-29:32,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,3-39:40,model,S2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,1,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S2,1,5.3290705182007515e-18,normalized,1.0e-6,true
4,direct_repair,3-26,model,S2,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S2,1,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S2,1,4.2808778744074516e-10,K,0.0001,true
4,direct_repair,3-33:34,model,S2,1,4.2808778744074516e-10,K,0.0001,true
4,direct_repair,3-39:40,model,S2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,2,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S2,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,S2,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S2,2,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S2,2,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,S2,2,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,S2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,3,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S2,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,S2,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S2,3,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S2,3,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,S2,3,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,S2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,4,0.0,kPa,0.001,true
4,direct_repair,3-22,model,S2,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,S2,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,S2,4,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,S2,4,1.1368683772161603e-13,K,0.0001,true
4,direct_repair,3-33:34,model,S2,4,1.1368683772161603e-13,K,0.0001,true
4,direct_repair,3-39:40,model,R2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,1,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R2,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R2,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R2,1,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R2,1,3.723243935382925e-10,K,0.0001,true
4,direct_repair,3-33:34,model,R2,1,3.723243935382925e-10,K,0.0001,true
4,direct_repair,3-39:40,model,R2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,2,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R2,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R2,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R2,2,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R2,2,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,R2,2,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,R2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,3,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R2,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R2,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R2,3,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R2,3,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,R2,3,0.0,K,0.0001,true
4,direct_repair,3-39:40,model,R2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-23-kappa,model,2,4,0.0,kPa,0.001,true
4,direct_repair,3-22,model,R2,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-26,model,R2,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-25,physics,R2,4,0.0,normalized,1.0e-6,true
4,direct_repair,WMM-replay,physics,R2,4,0.0,K,0.0001,true
4,direct_repair,3-33:34,model,R2,4,0.0,K,0.0001,true
4,direct_repair,3-1,model,0,0,0.0,currency,0.0004175003666695707,true
4,direct_repair,R3-cost-field,model,0,0,0.0,currency,0.0004175003666695707,true
4,direct_repair,R3-mass-replay,physics,S1,1,4.53894699603552e-10,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R1,1,3.907985046680551e-10,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S1,2,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R1,2,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S1,3,5.684341886080802e-14,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S1,3,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R1,3,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R1,3,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S1,4,5.684341886080802e-14,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S1,4,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R1,4,1.1368683772161603e-13,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R1,4,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S2,1,4.2803094402188435e-10,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S2,1,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R2,1,3.723243935382925e-10,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R2,1,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S2,2,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S2,2,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R2,2,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R2,2,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S2,3,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S2,3,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R2,3,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R2,3,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,S2,4,1.1368683772161603e-13,K,0.0001,true
4,direct_repair,R3-star-bounds,model,S2,4,0.0,K,0.0001,true
4,direct_repair,R3-mass-replay,physics,R2,4,0.0,K,0.0001,true
4,direct_repair,R3-star-bounds,model,R2,4,0.0,K,0.0001,true
4,direct_repair,R3-distance-epigraph,model,1,1,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,1,2,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,1,3,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,1,4,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,2,1,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,2,2,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,2,3,0.0,1,1.0e-6,true
4,direct_repair,R3-distance-epigraph,model,2,4,0.0,1,1.0e-6,true
4,direct_repair,R3-objective-distance,model,0,0,0.0,1,1.0e-6,true
5,repaired_dispatch,3-3:8,model,1,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,1,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,1,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,1,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,1,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,1,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,1,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,1,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,2,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,2,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,2,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,2,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,2,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,2,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,2,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,2,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,3,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,3,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,3,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,3,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,3,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,3,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,3,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-2,model,3,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,4,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,4,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,4,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,4,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,4,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,4,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,4,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,4,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,5,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,5,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,5,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,5,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,5,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,5,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-3:8,model,5,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-7,model,5,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-9,model,1,1,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,1,1,0.0,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,1,1,0.0,pu2,1.0e-6,true
5,repaired_dispatch,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,1,2,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,1,2,0.0,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,1,2,0.0,pu2,1.0e-6,true
5,repaired_dispatch,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,1,3,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,1,3,0.0,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,1,3,0.0,pu2,1.0e-6,true
5,repaired_dispatch,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,1,4,0.0,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,1,4,0.0,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,1,4,0.0,pu2,1.0e-6,true
5,repaired_dispatch,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,2,1,1.8646514887699084e-11,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,2,1,4.196485450802534e-10,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,2,1,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,2,2,2.868413839784978e-12,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,2,2,8.465450562766819e-16,Mvar,3.0e-6,true
5,repaired_dispatch,3-13,model,2,2,0.0,pu2,1.0e-6,true
5,repaired_dispatch,3-9,model,2,3,2.972441737192355e-12,MW,3.0e-6,true
5,repaired_dispatch,3-10,model,2,3,1.0200174038743626e-15,Mvar,3.0e-6,true
