mode,stage,run_id,time_h,device,kind,P_MW,H_MW
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,EB2,EB,0.5690510639872939,0.5292174895081834
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,PV1,PV,0.68,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,PV2,PV,1.02,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.5,PV3,PV,1.02,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,CHP2,CHP,6.0,7.2
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,EB2,EB,0.548149949545652,0.5097794530774564
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,PV1,PV,0.68,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,PV2,PV,1.02,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,10.75,PV3,PV,1.02,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,CHP2,CHP,6.0,7.2
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,EB2,EB,0.5381475448168893,0.5004772166797071
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,PV1,PV,0.768,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,PV2,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.0,PV3,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,CHP2,CHP,6.0,7.2
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,EB2,EB,0.5331305405461659,0.49581140270793433
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,PV1,PV,0.768,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,PV2,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.25,PV3,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,CHP2,CHP,6.0,7.2
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,EB2,EB,0.5189562441317539,0.48262930704253115
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,PV1,PV,0.768,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,PV2,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.5,PV3,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,CHP2,CHP,6.0,7.2
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,EB2,EB,0.5071889653041701,0.47168573773287825
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,PV1,PV,0.768,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,PV2,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,11.75,PV3,PV,1.152,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,CHP2,CHP,5.943460670432982,7.132152804519578
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,EB2,EB,0.2842156031912489,0.26432051096786147
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,PV1,PV,0.8,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,PV2,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.0,PV3,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,CHP2,CHP,5.805991014912161,6.9671892178945924
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,EB2,EB,0.10454611035993897,0.09722788263474325
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,PV1,PV,0.8,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,PV2,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.25,PV3,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,CHP2,CHP,5.701197506238932,6.841437007486718
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,EB2,EB,0.10817948383008257,0.10060691996197679
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,PV1,PV,0.8,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,PV2,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.5,PV3,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,CHP2,CHP,5.623016484266946,6.747619781120335
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,EB2,EB,0.11153633328877437,0.10372878995856016
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,PV1,PV,0.8,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,PV2,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,12.75,PV3,PV,1.2,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,CHP2,CHP,5.533445628929374,6.640134754715248
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,EB2,EB,0.11171154561412246,0.10389173742113389
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,PV1,PV,0.76,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,PV2,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.0,PV3,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,CHP2,CHP,5.42238788513488,6.506865462161855
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,EB2,EB,0.10438109928389185,0.09707442233401942
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,PV1,PV,0.76,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,PV2,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.25,PV3,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,CHP2,CHP,5.334785291818302,6.401742350181962
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,EB2,EB,0.10867288421742805,0.10106578232220809
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,PV1,PV,0.76,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,PV2,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.5,PV3,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,CHP1,CHP,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,CHP2,CHP,5.05048942436126,6.060587309233512
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,EB1,EB,0.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,EB2,EB,0.10613398103682956,0.09870460236425149
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,GT1,GT,2.0,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,PV1,PV,0.76,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,PV2,PV,1.14,0.0
penalty,detailed-external_only,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,13.75,PV3,PV,1.14,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,PV1,PV,0.68,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,PV2,PV,1.02,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.0,PV3,PV,1.0200000000000082,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,PV1,PV,0.68,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,PV2,PV,1.02,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.25,PV3,PV,1.0200000000000082,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,PV1,PV,0.68,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,PV2,PV,1.02,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.5,PV3,PV,1.0200000000000082,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,PV1,PV,0.68,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,PV2,PV,1.02,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,10.75,PV3,PV,1.02,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,PV1,PV,0.768,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,PV2,PV,1.152,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.0,PV3,PV,1.152000000000009,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,PV1,PV,0.768,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,PV2,PV,1.152,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.25,PV3,PV,1.152000000000009,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,PV1,PV,0.768,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,PV2,PV,1.152,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.5,PV3,PV,1.152000000000009,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,PV1,PV,0.768,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,PV2,PV,1.152,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,11.75,PV3,PV,1.152,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,PV1,PV,0.8,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,PV2,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.0,PV3,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,PV1,PV,0.8,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,PV2,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.25,PV3,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,EB2,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,GT1,GT,2.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,PV1,PV,0.8,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,PV2,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.5,PV3,PV,1.2,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.75,CHP1,CHP,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.75,CHP2,CHP,6.0,7.2
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.75,EB1,EB,0.0,0.0
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,12.75,EB2,EB,0.0,0.0
