owner,id,run_id,status,model_pass,kkt_pass,cost_complete,comfort_outcome,peak_excess_K,net_cost_CNY,called_energy_MWh,mismatch_MWh,trained_label,day_ahead_cost_CNY,device_cost_CNY,real_time_settlement_CNY,delivery_penalty_CNY,physical_max_normalized,lp_kkt_max_normalized,lp_gap_normalized,elapsed_sec,budget_overrun_sec
3B,test_000011,r9-day-b2e585e0-a160-40a0-a1da-e566207cbdf3,solver_optimal,true,true,true,pass,0.0,384462.4219844389,8.039416207016888e-13,7.12046206638506e-14,0,292050.3464153371,92412.07556910173,-4.4283865463512494e-11,1.424092413277012e-10,9.555378710501827e-7,1.2898613270227926e-5,4.724030427436582e-12,1.4869999885559082,0.0
3B,test_000012,r9-day-c9066009-ee4e-4965-82e7-e0a2bd0e85ee,solver_optimal,true,true,true,pass,0.0,383994.5685153482,1.148042974365129e-12,9.031638161930047e-14,0,292050.3464153371,91944.2221000106,2.746858740465541e-10,1.8063276323860095e-10,3.1946001399774104e-7,4.2936016099937535e-6,8.70479209329329e-11,1.36899995803833,0.0
3B,test_000013,r9-day-025b84f5-b4a5-49c4-830f-4bcb750b6977,solver_optimal,true,true,true,pass,0.0,384404.8158840322,1.1100270628812277e-12,6.04854198964679e-14,0,292050.3464153371,92354.46946869488,1.1421690260249308e-10,1.209708397929358e-10,1.432454155292362e-7,1.925381486550958e-6,3.3719102895458447e-10,1.36899995803833,0.0
3B,test_000014,r9-day-6c6828ea-0598-4cf1-93ef-f7da053d90ef,solver_optimal,true,true,true,pass,0.0,384744.0774802501,9.705125705592469e-13,9.689930090357062e-14,0,292050.3464153371,92693.73106491292,-9.067235851034638e-11,1.9379860180714124e-10,2.0861534721916541e-7,2.8026305005992734e-6,1.5070963762855974e-10,1.5750000476837158,0.0
3B,test_000015,r9-day-54277f7f-b3dc-4fa4-826f-e2e91f7dfd82,solver_optimal,true,true,true,pass,0.0,386327.52658734657,1.0260878275970281e-12,1.0929988959077296e-13,0,292050.3464153371,94277.18017200935,-1.1699512469931507e-10,2.185997791815459e-10,2.54033238888951e-6,3.430950530039473e-5,6.313015851283095e-10,1.5530002117156982,0.0
3B,test_000016,r9-day-277e3536-e41c-4870-aa87-4eab5d375073,solver_optimal,true,true,true,pass,0.0,387194.5239519626,1.0421645729644774e-12,6.139369942043565e-14,0,292050.3464153371,95144.17753662546,-1.415770611856715e-10,1.227873988408713e-10,2.908109308918938e-6,3.906928541643288e-5,2.3201898395652865e-9,1.5829999446868896,0.0
3B,test_000017,r9-day-deafee4d-1828-4553-b040-0b9b51a02f0e,solver_optimal,true,true,true,pass,0.0,384568.0835050737,1.1659642243904323e-12,6.589406044487965e-14,0,292050.3464153371,92517.7370897362,2.372104290770949e-10,1.317881208897593e-10,1.0174971976084635e-7,1.3624349823423867e-6,8.178967792317688e-11,1.4849998950958252,0.0
3B,test_000018,r9-day-15ce91be-4734-4bb0-a608-b9999bca66ba,solver_optimal,true,true,true,pass,0.0,384495.5960317256,1.0616205665285534e-12,6.062140923083855e-14,0,292050.3464153371,92445.24961638858,-2.1590693677353557e-10,1.212428184616771e-10,5.280753612169065e-7,7.099105276838529e-6,2.4241320721915875e-10,1.565000057220459,0.0
3B,test_000019,r9-day-23b56760-75f0-4975-90e6-5fa470d7be86,solver_optimal,true,true,true,pass,0.0,383867.46187890245,8.2893303126725e-13,1.0096085511589293e-13,0,292050.3464153371,91817.11546356519,2.1657342585967705e-12,2.0192171023178586e-10,1.2391865311656147e-7,1.6604402132729664e-6,1.4263924149008118e-11,1.378999948501587,0.0
3B,test_000020,r9-day-8d7669b5-361a-408b-89a9-6bf910c15c41,solver_optimal,true,true,true,pass,0.0,384024.6867723924,9.296704107136625e-13,6.572751244699434e-14,0,292050.3464153371,91974.340357055,1.483883238506678e-10,1.3145502489398868e-10,2.029310053330846e-7,2.7249975665307703e-6,1.2973803824998561e-10,1.4749999046325684,0.0
3B,test_000021,r9-day-1e8f5d83-408a-464c-bd83-b9b72a84a7f4,solver_optimal,true,true,true,pass,0.0,384331.45691753615,9.472535062333815e-13,5.152524884707625e-14,0,292050.3464153371,92281.11050219886,3.955307192882174e-11,1.030504976941525e-10,2.0236257114447653e-7,2.719154256862753e-6,8.515322562281899e-11,1.4830000400543213,0.0
3B,test_000022,r9-day-d39e9a3c-6bf0-48a5-b1df-ef82f55c08a1,solver_optimal,true,true,true,pass,0.0,385554.1784028693,9.728711339529515e-13,5.657780831009965e-14,0,292050.3464153371,93503.83198753203,7.322427109102137e-11,1.1315561662019931e-10,3.177180740721042e-7,1.7780481856331897e-6,1.5096020635173306e-10,1.5570001602172852,0.0
3B,test_000023,r9-day-f3888fa2-e9cf-4e11-89f3-47f189c97487,solver_optimal,true,true,true,pass,0.0,384482.1142147388,9.585023058590717e-13,1.211794738128804e-13,0,292050.3464153371,92431.76779940126,2.025771550506761e-10,2.423589476257608e-10,1.4154011296341196e-7,1.9059969945025512e-6,1.62157157025776e-10,1.4549999237060547,0.0
3B,test_000024,r9-day-374eb001-d943-43ab-a2ee-3ec92dc5c78e,solver_optimal,true,true,true,pass,0.0,383671.5199625337,9.730044701409518e-13,7.678702578955232e-14,0,292050.3464153371,91621.17354719636,7.805027735230395e-11,1.5357405157910463e-10,3.1661784305470064e-7,4.253506276661591e-6,2.144164367003566e-10,1.4600000381469727,0.0
3B,test_000025,r9-day-ad55ece7-d5a2-4e45-ac01-6a014c532dd7,solver_optimal,true,true,true,pass,0.0,385912.2301794522,1.1793751789357015e-12,6.379121676849771e-14,0,292050.3464153371,93861.88376411465,3.444810658947972e-10,1.2758243353699543e-10,2.034994395216927e-7,2.7245435321625578e-6,2.3255310853770583e-10,1.499000072479248,0.0
3B,test_000026,r9-day-b0e30987-21ff-4045-9507-a323677846c2,solver_optimal,true,true,true,pass,0.0,384117.7087792676,9.671649743491968e-13,1.0157419258694603e-13,0,292050.3464153371,92067.3623639305,-1.5343175618909298e-10,2.0314838517389206e-10,8.697043085703626e-8,1.1669449353981477e-6,1.1064008350311493e-10,1.4609999656677246,0.0
3B,test_000027,r9-day-11dd0cd1-d69a-43e0-be0d-152237075135,solver_optimal,true,true,true,pass,0.0,385138.7764401408,1.1772903189769586e-12,7.169837780044494e-14,0,292050.3464153371,93088.43002480344,1.1051781712012601e-10,1.4339675560088988e-10,4.524736141320318e-7,6.077103100185972e-6,2.3448534728466472e-11,1.5099999904632568,0.0
3B,test_000028,r9-day-62016cff-dd00-464d-a871-38255326711a,solver_optimal,true,true,true,pass,0.0,385870.05824662326,1.3063819658187709e-12,9.32660633755509e-14,0,292050.3464153371,93819.71183128637,-4.034433231936419e-10,1.8653212675110181e-10,9.85664883046411e-7,1.3242437317919737e-5,2.3731079391331913e-10,1.5729999542236328,0.0
3B,test_000029,r9-day-7c5af6c7-c754-45e0-b5c5-8ded07717aa7,solver_optimal,true,true,true,pass,0.0,385524.2164245464,9.398187679050425e-13,9.89327028854016e-14,0,292050.3464153371,93473.87000920913,-4.883276005784866e-11,1.978654057708032e-10,3.6209257814334705e-7,4.857835071137936e-6,6.2271585532655e-12,1.497999906539917,0.0
3B,test_000030,r9-day-2b319cfa-a9de-4c48-91ef-613481a27d21,solver_optimal,true,true,true,pass,0.0,384735.54203079926,1.5077697138018268e-12,2.5181860917347805e-14,0,292050.3464153371,92685.19561546152,5.96109828165936e-10,5.036372183469561e-11,1.5802470443304628e-7,2.1272978956157807e-6,1.4444337006787212e-10,1.378000020980835,0.0
3B,test_000031,r9-day-2ec4cf51-9d87-4d1b-863d-3a2ec54293a8,solver_optimal,true,true,true,pass,0.0,384634.9735590382,1.2420214965908547e-12,3.446762752322663e-14,0,292050.3464153371,92584.62714370116,-1.3380940799834204e-10,6.893525504645327e-11,8.191136657842435e-7,1.1004400114639798e-5,3.567854468660583e-10,1.573000192642212,0.0
3B,test_000032,r9-day-c3f8cb7c-1fca-46db-9d44-90b65d786667,solver_optimal,true,true,true,pass,0.0,385236.3429711718,7.618566321790396e-13,1.2380234484497552e-13,0,292050.3464153371,93185.99655583446,-3.9791814288037136e-11,2.4760468968995105e-10,3.927880243281834e-7,5.273073324250886e-6,1.171199195657667e-10,1.5199999809265137,0.0
3B,test_000033,r9-day-d4736b45-152a-4858-a5df-cdb937099149,solver_optimal,true,true,true,pass,0.0,385888.7254923764,1.155515346212942e-12,8.716720140745638e-14,0,292050.3464153371,93838.37907703928,-1.1146994438604453e-10,1.7433440281491275e-10,5.902620614506304e-6,7.933121868270502e-5,3.101484780852844e-12,1.492999792098999,0.0
3B,test_000034,r9-day-f4b83181-ca9c-4adc-b959-1f2a0eda47ee,solver_optimal,true,true,true,pass,0.0,385122.45908975054,1.1541794087805881e-12,5.4502877128311925e-14,0,292050.3464153371,93072.1126744137,-3.9083261071937166e-10,1.0900575425662385e-10,1.830358087318018e-7,2.4645529968690264e-6,3.0488439426084223e-10,1.4489998817443848,0.0
3B,test_000035,r9-day-8adb3650-01af-4b6f-8668-1947cfe205f4,solver_optimal,true,true,true,pass,0.0,386533.928842147,1.1760573396064015e-12,6.422752310836029e-14,0,292050.3464153371,94483.58242680981,-5.317417617334286e-11,1.2845504621672058e-10,1.91562321560923e-7,2.5772528259959453e-6,8.470840298420659e-11,1.4560000896453857,0.0
3B,test_000036,r9-day-3bfd34d5-1979-4c87-815f-59d5999b6370,solver_optimal,true,true,true,pass,0.0,384389.0550329868,8.642144397463186e-13,7.678842333073816e-14,0,292050.3464153371,92338.70861764981,-2.82946643892501e-10,1.535768466614763e-10,1.6370904631912708e-7,2.1958775962752405e-6,6.6819345312436e-10,1.4609999656677246,0.0
3B,test_000037,r9-day-85d1da52-fbba-4da2-9e34-f35c41469dd4,solver_optimal,true,true,true,pass,0.0,384459.80392374954,1.0138497789231462e-12,7.70774150762152e-14,0,292050.3464153371,92409.45750841251,-2.071203653031262e-10,1.541548301524304e-10,1.0174971976084635e-7,1.3641759459287554e-6,2.9604762723381685e-10,1.503000020980835,0.0
3B,test_000038,r9-day-631a6271-97ef-4bcd-9714-f2bf2d4cb9b2,solver_optimal,true,true,true,pass,0.0,383910.4750287463,9.35970446727891e-13,7.593212167126539e-14,0,292050.3464153371,91860.12861340905,-7.676135282963515e-11,1.5186424334253077e-10,2.4442670110147446e-7,3.282777547947073e-6,1.9643315501020235e-10,1.316999912261963,0.0
3B,test_000039,r9-day-0b9dbd28-4ea8-497b-968e-c82401336171,solver_optimal,true,true,true,pass,0.0,387121.5684503813,1.1102067721695914e-12,6.679114618079022e-14,0,292050.3464153371,95071.22203504427,-2.079488581330225e-10,1.3358229236158042e-10,2.3533175408374518e-7,3.1581084655377863e-6,5.0510889863085264e-11,1.3440001010894775,0.0
3B,test_000040,r9-day-fe9380ef-817d-423d-8daf-e9da85e7fc30,solver_optimal,true,true,true,pass,0.0,383574.57944689394,1.2695009929844514e-12,1.1416766391673112e-13,0,292050.3464153371,91524.23303155704,-4.54558346518752e-10,2.2833532783346225e-10,6.014033715473488e-7,8.086765086949622e-6,3.815885191415772e-11,1.4809999465942383,0.0
3B,test_000041,r9-day-83f3a282-0638-45e5-87e7-297c0f09b094,solver_optimal,true,true,true,pass,0.0,385334.2471570958,1.0411779544165068e-12,6.994569136580411e-14,0,292050.3464153371,93283.90074175854,8.063665291047075e-11,1.3989138273160822e-10,9.100631359615363e-7,1.2230509804254973e-5,6.2398399349321625e-12,1.5329999923706055,0.0
3B,test_000042,r9-day-7cad1de2-3254-4da2-b8d8-092ece91dfa7,solver_optimal,true,true,true,pass,0.0,385459.1495228289,9.456755655778344e-13,1.00693318220704e-13,0,292050.3464153371,93408.8031074914,2.0730084315800928e-10,2.0138663644140801e-10,1.892885848064907e-7,2.5442703959566384e-6,1.4644016259285277e-10,1.433000087738037,0.0
3B,test_000043,r9-day-b65a4e8a-e350-4e1f-9cd5-c6e2dde0f997,solver_optimal,true,true,true,pass,0.0,386529.6042337197,1.6113370829917623e-12,2.2742155182514882e-14,0,292050.3464153371,94479.25781838325,-6.775010774617839e-10,4.5484310365029765e-11,5.189804141991772e-7,6.977784538159698e-6,3.496306843549911e-10,1.5450000762939453,0.0
3B,test_000044,r9-day-04f2eb0c-b84e-4d6c-aa16-94ef81775830,solver_optimal,true,true,true,pass,0.0,388295.27831072325,9.624510527686436e-13,9.364061056562179e-14,0,292050.3464153371,96244.93189538627,-2.764537043731252e-10,1.8728122113124358e-10,6.554046194651164e-7,8.816162308089124e-6,6.955047786126242e-11,1.444000005722046,0.0
3B,test_000045,r9-day-416fc0a8-5eb6-4f58-9993-02ccbf1f9260,solver_optimal,true,true,true,pass,0.0,384203.7907496389,9.117030450949898e-13,4.656131503719641e-14,0,292050.3464153371,92153.44433430176,-6.75214550938108e-11,9.312263007439281e-11,1.2960299500264227e-7,1.7419692028261511e-6,2.1159888864569507e-10,1.5090000629425049,0.0
3B,test_000046,r9-day-ff0aec62-36b3-42c2-afd0-5a33aa898401,solver_optimal,true,true,true,pass,0.0,386151.8302504788,1.11055298540747e-12,7.061044301363492e-14,0,292050.3464153371,94101.48383514147,1.3118039987602967e-10,1.4122088602726983e-10,6.190248313941993e-7,8.335752296021757e-6,7.268110850743341e-11,1.5830001831054688,0.0
3B,test_000047,r9-day-6837c99e-b3bb-4743-a8fd-cd728eedce00,solver_optimal,true,true,true,pass,0.0,383858.6288665794,1.3298155474533588e-12,3.1890745000619264e-14,0,292050.3464153371,91808.28245124198,2.2288162426775673e-10,6.378149000123853e-11,2.6489033189136535e-7,3.5578471278236066e-6,1.6008832741703966e-10,1.6689999103546143,0.0
3B,test_000048,r9-day-4c287348-5d6d-4017-860f-4bf19e3de576,solver_optimal,true,true,true,pass,0.0,384986.4075779059,7.39905375868266e-13,1.18388864911382e-13,0,292050.3464153371,92936.06116256866,-1.3110792451698219e-10,2.36777729822764e-10,1.7394086171407253e-7,2.3409590104248864e-6,3.444756868532029e-11,1.5970001220703125,0.0
3B,test_000049,r9-day-a7b0a1da-2add-44b6-a3bb-3b70b1236e08,solver_optimal,true,true,true,pass,0.0,384738.56654185196,1.1535943572657213e-12,9.69074024534276e-14,0,292050.3464153371,92688.22012651426,4.1017216290129004e-10,1.938148049068552e-10,4.146158971707337e-6,5.573526171516699e-5,1.6170849612560387e-10,1.6400001049041748,0.0
3B,test_000050,r9-day-b600d113-eb06-444d-a206-4da96307d33a,solver_optimal,true,true,true,pass,0.0,384181.88448643003,8.31323278841703e-13,7.817678080301672e-14,0,292050.3464153371,92131.5380710926,1.4417054217119588e-10,1.5635356160603343e-10,9.492850949754938e-8,1.275755996010382e-6,1.295166751482334e-10,1.5230000019073486,0.0
3B,test_000051,r9-day-71889f12-c859-4085-9355-a120d68a79aa,solver_optimal,true,true,true,pass,0.0,383939.33683167916,1.441315950830061e-12,4.3871426502265387e-14,0,292050.3464153371,91888.99041634226,-3.6490348520601405e-10,8.774285300453078e-11,1.6655121726216748e-7,2.2359849800836005e-6,2.5338252449932414e-11,1.4169998168945312,0.0
3B,test_000052,r9-day-cc068dff-1e01-4c23-9929-e7a8fc8034eb,solver_optimal,true,true,true,pass,0.0,384790.9182789849,8.216870603704114e-13,9.995107105949134e-14,0,292050.3464153371,92740.57186364768,-7.697451565036318e-11,1.9990214211898268e-10,1.2391865311656147e-7,1.6640516064955976e-6,5.334937102737534e-11,1.378999948501587,0.0
3B,test_000053,r9-day-5a5babbf-ae5c-46ff-aab7-3f1ab5f1868e,solver_optimal,true,true,true,pass,0.0,384381.5577120848,7.720721196086676e-13,9.554757779111279e-14,0,292050.3464153371,92331.21129674723,2.23144525079988e-10,1.9109515558222557e-10,1.3375134333415417e-7,1.126633184852375e-6,1.9858304608192406e-10,1.3350000381469727,0.0
3B,test_000054,r9-day-db6a7d9d-1add-40af-bde9-c73e7187d1fa,solver_optimal,true,true,true,pass,0.0,389289.000375471,8.768612467347278e-13,7.554822844508337e-14,0,292050.3464153371,97238.65396013392,-1.50265577758546e-10,1.5109645689016674e-10,1.1323209037072957e-6,1.5215651698749767e-5,6.614598484235203e-10,1.445000171661377,0.0
3B,test_000055,r9-day-c360ad13-5d35-4552-8fa8-9aca4b3b6972,solver_optimal,true,true,true,pass,0.0,385374.663132868,1.0132961862382123e-12,1.1112309039622622e-13,0,292050.3464153371,93324.31671753076,-1.4144916349323467e-10,2.2224618079245244e-10,8.29913915367797e-8,1.1228127740207566e-6,1.8711412939560217e-11,1.5899999141693115,0.0
3B,test_000056,r9-day-8047eb39-a74e-46a5-a9dd-86ed956ee4a3,solver_optimal,true,true,true,pass,0.0,386811.271063775,1.0515746938393858e-12,2.1927735826849633e-14,0,292050.3464153371,94760.92464843759,2.5592896690795904e-10,4.385547165369927e-11,1.0743406164692715e-7,1.4461799184697723e-6,2.503101559027304e-10,1.5809998512268066,0.0
3B,test_000057,r9-day-183da037-d841-4e22-b9cb-54d4f39b77e1,solver_optimal,true,true,true,pass,0.0,384528.22910046537,9.79868448857766e-13,4.9525563768694177e-14,0,292050.3464153371,92477.88268512825,-9.385416888108012e-11,9.905112753738835e-11,7.105427357601002e-8,9.521938887535732e-7,8.969270748132006e-11,1.5479998588562012,0.0
3B,test_000058,r9-day-b3c10afd-6c97-436c-b451-acea3a748cb9,solver_optimal,true,true,true,pass,0.0,386198.92835454276,9.784335419694492e-13,1.0026630747280488e-13,0,292050.3464153371,94148.58193920518,2.8143034569438893e-10,2.0053261494560977e-10,7.66249286243692e-7,1.0300720749438107e-5,4.590529919628259e-10,1.558000087738037,0.0
3B,test_000059,r9-day-73da0a52-d5e3-4d21-9ccd-0698f86f8546,solver_optimal,true,true,true,pass,0.0,384809.5591053412,1.0180658736110906e-12,7.538325167455115e-14,0,292050.3464153371,92759.21269000409,-1.8799397594193578e-10,1.5076650334910231e-10,3.1377567211166024e-7,4.214430149968318e-6,9.09894617223537e-11,1.4520001411437988,0.0
3B,test_000060,r9-day-16edcc12-5302-4250-b527-a0329c14bd1d,solver_optimal,true,true,true,pass,0.0,386043.7997228768,1.3963285737517157e-12,6.943883787755986e-14,0,292050.3464153371,93993.45330754001,-3.8334064811351715e-10,1.3887767575511974e-10,1.34718902700115e-7,1.8123969291278981e-6,7.740919562107136e-11,1.443000078201294,0.0
3B,test_000061,r9-day-464f1244-7ba7-4716-9230-b72adb3c99ee,solver_optimal,true,true,true,pass,0.0,385069.5851626092,1.3551386556125718e-12,4.6066196685995623e-14,0,292050.3464153371,93019.23874727194,-3.0638602765975442e-12,9.213239337199125e-11,7.355538400588557e-7,9.88328358023081e-6,1.0012150036465356e-10,1.4140000343322754,0.0
3B,test_000062,r9-day-2ed5a06a-468e-47cc-8168-b26cc4f956e0,solver_optimal,true,true,true,pass,0.0,384481.87159765005,1.1342230752593655e-12,5.738423295657951e-14,0,292050.3464153371,92431.5251823132,-4.0975720594360613e-10,1.1476846591315903e-10,7.706890681191682e-8,8.783064807971717e-7,5.195340026997598e-11,1.5800001621246338,0.0
3B,test_000063,r9-day-9a74cdeb-04a4-4025-bed5-021c925f39d2,solver_optimal,true,true,true,pass,0.0,384493.9885581588,1.206092064030577e-12,5.890276879860162e-14,0,292050.3464153371,92443.64214282161,-7.991332040546694e-11,1.1780553759720324e-10,1.0743406164692715e-7,1.44133952710695e-6,2.8806745656741147e-10,1.5999999046325684,0.0
3B,test_000064,r9-day-5f7aeb0d-827f-4032-a26a-8101a8af5bdb,solver_optimal,true,true,true,pass,0.0,388658.10129942023,1.028669665149769e-12,7.656002273031787e-14,0,292050.3464153371,96607.75488408294,-2.7809221592178822e-11,1.5312004546063574e-10,3.433342499192804e-7,4.609139730423953e-6,1.7021060294574542e-10,1.5550000667572021,0.0
3B,test_000065,r9-day-5d461876-4a1b-40a0-9907-7e2e1b868d36,solver_optimal,true,true,true,pass,0.0,385970.15355389786,9.270889355497143e-13,4.8545005673548716e-14,0,292050.3464153371,93919.80713856046,1.7921735206982704e-10,9.709001134709743e-11,1.7621459846850485e-7,2.360224362788809e-6,1.5493979035645054e-10,1.681999921798706,0.0
3B,test_000066,r9-day-15e7f049-3964-40a5-be4f-32066b049529,solver_optimal,true,true,true,pass,0.0,384391.4469618499,1.2189066327008818e-12,2.4808832865630532e-14,0,292050.3464153371,92341.10054651243,2.9830289349774836e-10,4.961766573126106e-11,2.000888343900442e-6,2.6886531234327978e-5,2.1904831161548632e-10,1.5319998264312744,0.0
3B,test_000067,r9-day-2ebbcbad-9aef-42fd-adff-c31da7eb6749,solver_optimal,true,true,true,pass,0.0,386488.3477945672,1.000170285798304e-12,6.362747503892747e-14,0,292050.3464153371,94438.00137923026,-2.9773730148008323e-10,1.2725495007785494e-10,6.184563972055912e-7,8.309883448952961e-6,8.474928798484734e-11,1.501000165939331,0.0
3B,test_000068,r9-day-5156f5fa-a8e3-479c-b563-736264af784d,solver_optimal,true,true,true,pass,0.0,386915.6712037422,7.4979438490342e-13,8.332106707891268e-14,0,292050.3464153371,94865.3247884049,-1.7568879684404243e-11,1.6664213415782537e-10,2.9046987037872896e-7,3.899109910095556e-6,2.60772373292368e-10,1.4909999370574951,0.0
3B,test_000069,r9-day-bc9dc45b-dd99-4f18-a944-02c75f3c8a5c,solver_optimal,true,true,true,pass,0.0,383886.1588225719,1.165774415240312e-12,4.519242410298217e-14,0,292050.3464153371,91835.81240723447,2.6020359200629174e-10,9.038484820596434e-11,2.4215296434704214e-7,3.2522142612941253e-6,6.179775395133307e-11,1.4930000305175781,0.0
3B,test_000070,r9-day-29fc8008-cb42-4f3d-a811-5c48dac63ee8,solver_optimal,true,true,true,pass,0.0,386577.73329420853,9.810346230649228e-13,9.02491945595818e-14,0,292050.3464153371,94527.38687887152,-2.6447679601915294e-10,1.804983891191636e-10,5.559286364587024e-7,7.466501197088374e-6,2.6632295862926305e-10,1.4840002059936523,0.0
3B,test_000071,r9-day-c88d441a-5249-4aeb-bc5f-5b0038030f8f,solver_optimal,true,true,true,pass,0.0,384784.4193592074,1.1849776389283007e-12,7.524331395776256e-14,0,292050.3464153371,92734.0729438704,-2.6346214099248755e-10,1.5048662791552512e-10,2.3533175408374518e-7,3.1615161040220814e-6,3.970099054104119e-10,1.4780001640319824,0.0
3B,test_000072,r9-day-d86bedcb-e541-427f-acdd-2f1df54701d8,solver_optimal,true,true,true,pass,0.0,385007.18332097906,1.2007564774071235e-12,4.5803833803835097e-14,0,292050.3464153371,92956.83690564218,-3.2659528415024395e-10,9.160766760767019e-11,2.9962166081531905e-6,4.026296778583062e-5,1.0034525670070512e-9,1.4280002117156982,0.0
3B,test_000073,r9-day-977116ad-255f-478a-96c4-22ee07ba8ad9,solver_optimal,true,true,true,pass,0.0,385598.68781671446,8.986194549382466e-13,4.47746097159454e-14,0,292050.3464153371,93548.3414013773,-5.6448357099725397e-11,8.95492194318908e-11,3.001332515850663e-7,4.045331973525589e-6,1.8822158856645063e-10,1.5470001697540283,0.0
3B,test_000074,r9-day-c37b57bc-d76a-44e7-babd-09b54a54bf02,solver_optimal,true,true,true,pass,0.0,385840.45092215337,7.802694729149749e-13,1.2021455958563198e-13,0,292050.3464153371,93790.10450681607,-3.254569946875562e-11,2.4042911917126395e-10,3.1508307074545883e-6,4.2360386984430226e-5,3.2272043873032857e-10,1.4930000305175781,0.0
3B,test_000075,r9-day-3abbaea3-55cc-462a-9ebd-af88be1ce3f9,solver_optimal,true,true,true,pass,0.0,384607.69494319486,8.709361025944975e-13,6.720309771961873e-14,0,292050.3464153371,92557.34852785779,-1.6856915863172617e-10,1.3440619543923747e-10,1.7968204701901414e-6,2.4215842688662344e-5,1.5722052824349284e-10,1.445000171661377,0.0
3B,test_000076,r9-day-b6a0cc78-980b-4f6e-85b9-e4789216f6bc,solver_optimal,true,true,true,pass,0.0,385605.8245516683,7.947990454832806e-13,1.2942073601615348e-13,0,292050.3464153371,93555.47813633096,4.871480996371248e-12,2.5884147203230697e-10,9.208633855450898e-8,1.2355148935535026e-6,8.865960439090463e-11,1.4660000801086426,0.0
3B,test_000077,r9-day-6b924c06-f31d-4285-800e-4d37c434bc4e,solver_optimal,true,true,true,pass,0.0,385632.38453094795,8.910039445943005e-13,8.41882835186633e-14,0,292050.3464153371,93582.03811561065,-4.590106073010242e-12,1.683765670373266e-10,3.228706191293895e-7,4.3343789468770146e-6,4.88266923195486e-10,1.5119998455047607,0.0
3B,test_000078,r9-day-6a15408b-0ae6-4c6b-920d-1580b43b53da,solver_optimal,true,true,true,pass,0.0,384619.91467597365,1.1375891398415178e-12,7.939634184559567e-14,0,292050.3464153371,92569.56826063611,2.2926371912035393e-10,1.5879268369119135e-10,3.115019353572279e-7,4.184502923985033e-6,2.0907569968604348e-10,1.4790000915527344,0.0
3B,test_000079,r9-day-8d19d754-a7cc-46c7-ba3d-64d7ba529dd3,solver_optimal,true,true,true,pass,0.0,383451.8130800478,8.970300736133647e-13,4.899260032504958e-14,0,292050.3464153371,91401.46666471058,-5.985327788948781e-11,9.798520065009917e-11,1.3358203432289883e-7,1.7910463298775294e-6,2.4358942051853185e-10,1.4530000686645508,0.0
3B,test_000080,r9-day-e267f77a-ddfe-4fdf-9070-f96aac72bbd4,solver_optimal,true,true,true,pass,0.0,384251.60056309024,1.3814107803764425e-12,4.277045104526324e-14,0,292050.3464153371,92201.25414775348,-3.7923939544270977e-10,8.554090209052648e-11,7.787548383930698e-8,1.052135173635814e-6,1.530929042342081e-10,1.439000129699707,0.0
3B,test_000081,r9-day-e9b7e58c-a16f-429f-98d9-01153ee56eea,solver_optimal,true,true,true,pass,0.0,384372.87381128035,1.065753159708993e-12,6.06470802138682e-14,0,292050.3464153371,92322.52739594334,-2.4135573539751944e-10,1.212941604277364e-10,1.1880274541908875e-7,1.5984539225572612e-6,1.639252332488279e-10,1.2929999828338623,0.0
3B,test_000082,r9-day-c36eef27-8fcd-47db-a3e2-3eb9d9e0c6a2,solver_optimal,true,true,true,pass,0.0,385016.1301736959,8.842405364697153e-13,8.866554052922825e-14,0,292050.3464153371,92965.78375835848,1.2453966746761578e-10,1.773310810584565e-10,3.927880243281834e-7,5.273073324250886e-6,4.742852838906454e-10,1.4660000801086426,0.0
3B,test_000083,r9-day-4548b3cf-1810-473a-9ea2-454fc632fb17,solver_optimal,true,true,true,pass,0.0,389506.1450032344,1.2472649682493567e-12,4.228498233295193e-14,0,292050.3464153371,97455.79858789737,-1.965517526514305e-10,8.456996466590387e-11,1.2448708730516955e-7,1.6709119529706014e-6,1.045226739450454e-10,1.491999864578247,0.0
3B,test_000084,r9-day-761dfc7f-ee50-47fb-af66-3874cd4acd36,solver_optimal,true,true,true,pass,0.0,384132.01602085674,1.046612186579288e-12,5.790016824105434e-14,0,292050.3464153371,92081.66960551938,9.487877150604618e-11,1.1580033648210868e-10,8.58335624798201e-8,1.1571964715053233e-6,9.323929530727939e-11,1.6359999179840088,0.0
3B,test_000085,r9-day-bd3bf50e-ee26-4792-83bd-089cfc3bfee7,solver_optimal,true,true,true,pass,0.0,385125.5741089691,1.2611456224918321e-12,4.83846704375992e-14,0,292050.3464153371,93075.22769363225,-4.327461056163884e-10,9.676934087519841e-11,7.645439836778678e-7,1.0271026094683055e-5,2.6109738362783893e-10,1.5929999351501465,0.0
3B,test_000086,r9-day-5b0fe74d-b8a9-4f1f-83d5-02672ffe6ee1,solver_optimal,true,true,true,pass,0.0,385359.62071230414,8.720073245498824e-13,7.156685814271428e-14,0,292050.3464153371,93309.27429696695,-3.566640316421399e-11,1.4313371628542857e-10,3.927880243281834e-7,5.273073324250886e-6,3.6649090933689135e-10,1.5090000629425049,0.0
