record_id,run_id,phase,iteration,scenario,group,count,failures,worst_id,residual,tolerance,normalized,pass
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,electric,18,0,5-16,3.447762908503904e-17,1.0e-6,3.447762908503904e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,auxiliary,1,0,5-3-exact,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,cost,1,0,5-5-cost,0.0,2.4000000000000143e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,electric,18,0,5-16,5.421010862427522e-17,1.0e-6,5.421010862427522e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,none,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,auxiliary,1,0,5-3-exact,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,cost,1,0,5-5-cost,8.881784197001252e-16,5.499999999999999e-6,1.614869854000228e-10,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,electric,18,0,5-16,1.1018204577883939e-17,1.0e-6,1.1018204577883939e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,up,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,binary,3,0,z/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,conditional_cut,2,0,cut/1,1.0248212535001444e-15,1.0e-6,1.0248212535001444e-9,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,cost_floor,3,0,floor/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,critical_comfort,1,0,comfort/3/1/1,0.0,0.0001,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,first_stage,8,0,R_down_MW/1/upper,2.914335439641036e-16,1.0e-6,2.914335439641036e-10,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,objective,1,0,master/objective,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,physical,1,0,critical/3,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,risk,1,0,risk/budget,0.0,1.0e-8,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,master,2,shared,transport,4,0,cost/rows,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_joint,3,shared,branch,1,0,z-binary,0.0,1.0e-6,0.0,true
