version,run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,local_direction,trust_radius,active_changed,elapsed_sec
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,7,diagnostic,,0.00012805915806381077,1.0,0.000592271843750547,true,true,,,false,6.702651500003412
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,8,diagnostic,,0.00012719358297480626,,0.39970179940299966,true,true,0.014149655310069398,0.2,false,7.0934164999926
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,9,diagnostic,,0.00011986379776597723,1.0,0.0012198700391353734,true,true,,,false,9.546033399994485
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,10,diagnostic,,0.00011826421320760499,1.0,0.0005855819837937704,true,true,,,false,9.933570699999109
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,11,diagnostic,,0.00011739352608733799,,0.39969947079461843,true,true,0.014564638277032915,0.2,false,10.277980999991996
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,12,diagnostic,,0.00010979511088366603,1.0,0.0012320677251788092,true,true,,,false,12.796955500001786
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,13,diagnostic,,0.0001081599362680775,1.0,0.0005758909412069135,true,true,,,false,13.205403200001456
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,14,diagnostic,,0.00010728708797836516,,0.39969739043608854,true,true,0.01501169009644776,0.2,false,13.554386700008763
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,15,diagnostic,,9.939286092638295e-5,0.5,0.0012447639803551125,true,true,,,false,16.444910399994114
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,16,diagnostic,,5.754064598726176e-5,0.125,0.0013131879207832764,true,true,,,false,17.005731699988246
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,17,diagnostic,,5.5321549031740814e-5,1.0,0.0012987615712500844,true,true,,,false,17.57359990000259
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,18,diagnostic,,5.349480593595033e-5,0.015625,0.0013023145618838994,true,true,,,false,17.92112799998722
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,19,diagnostic,,5.288609669525095e-5,,0.001303542817066905,true,true,0.004396988737489282,0.2,false,18.805945800006157
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,20,diagnostic,,5.237428213186427e-5,,0.001298818365649379,true,true,0.004455020912707663,0.2,false,20.084919699991588
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,21,diagnostic,,5.1963011708885926e-5,,0.0012912559185400685,true,true,0.0044761304696265825,0.2,false,22.45161590000498
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,22,diagnostic,,5.154824243554666e-5,,0.0012957116090704934,true,true,0.004497025010897326,0.2,false,24.788388399989344
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,23,diagnostic,,5.1128679138154645e-5,,0.001288777193913404,true,true,0.004517829998418987,0.2,false,27.151455599989276
v3,r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg,24,diagnostic,,5.0704259461495726e-5,,0.0012901472228711297,true,true,0.00453852677072808,0.2,false,29.435981799993897
