run_id,trial,update,accepted,physical_pass,equation,scope,entity,t,residual,unit,tolerance,pass
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R1,3,1.1368683772161603e-13,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R1,3,1.1368683772161603e-13,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R1,4,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R1,4,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R2,1,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R2,1,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R2,2,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R2,2,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R2,3,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R2,3,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-35:36,model,R2,4,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,mix-original,physics,R2,4,5.684341886080802e-14,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-27,model,1,1,5.551115123125783e-17,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-30,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-32,model,1,1,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-28,model,1,1,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-31,model,1,1,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,1,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R2-fixed-flow,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-27,model,1,2,1.1102230246251565e-16,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-30,model,1,2,5.551115123125783e-17,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-32,model,1,2,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-28,model,1,2,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,2,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-31,model,1,2,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,2,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R2-fixed-flow,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-27,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-30,model,1,3,1.1102230246251565e-16,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-32,model,1,3,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-28,model,1,3,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,3,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-31,model,1,3,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,3,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R2-fixed-flow,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-27,model,1,4,5.551115123125783e-17,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-30,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-32,model,1,4,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-28,model,1,4,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,4,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-31,model,1,4,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-29:32,model,1,4,0.0,1,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,S1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,1,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,S1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,S1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,S1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,S1,1,4.914878547879198e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,S1,1,4.914878547879198e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,S1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,2,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,S1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,S1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,S1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,S1,2,3.450999707865776e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,S1,2,3.450999707865776e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,S1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,3,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,S1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,S1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,S1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,S1,3,0.00011939445278130734,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,S1,3,0.00011939445278130734,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,S1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,4,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,S1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,S1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,S1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,S1,4,0.003327994944299917,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,S1,4,0.003327994944299917,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,R1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,1,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,R1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,R1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,R1,1,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,R1,1,1.4472550446953392e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,R1,1,1.4472550446953392e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,R1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,2,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,R1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,R1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,R1,2,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,R1,2,1.5456976143468637e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,R1,2,1.5456976143468637e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,R1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,3,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,R1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,R1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,R1,3,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,R1,3,6.997646551099024e-8,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,R1,3,6.997646551099024e-8,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-39:40,model,R1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-41,model,1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-23-kappa,model,1,4,0.0,kPa,0.001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-22,model,R1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-26,model,R1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-25,physics,R1,4,0.0,normalized,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,WMM-replay,physics,R1,4,4.31269143064128e-6,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-33:34,model,R1,4,4.31269143064128e-6,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,3-1,model,0,0,0.0,currency,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-delivered-load,physics,2,1,2.5633243880274215e-7,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-delivered-load,physics,2,2,1.8264458667704986e-8,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-delivered-load,physics,2,3,1.207633739952474e-7,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-delivered-load,physics,2,4,7.962963053637084e-6,MW,3.0e-6,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-cost-field,model,0,0,0.0,currency,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,S1,1,4.914878547879198e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,R1,1,1.4472550446953392e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,S1,2,3.450999713550118e-5,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,R1,2,1.5456976143468637e-7,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,S1,3,0.00011939445278130734,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,S1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,R1,3,6.997646551099024e-8,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,R1,3,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,S1,4,0.0033279949442430734,K,0.0001,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,S1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-mass-replay,physics,R1,4,4.312691373797861e-6,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-star-bounds,model,R1,4,0.0,K,0.0001,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,1,1,true,false,R3-physical-merit,model,0,0,0.0,1,1.0e-8,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,1,1,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-2,model,1,1,1.3668023910065498e-15,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,1,2,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-2,model,1,2,8.934099569139458e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,1,3,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-2,model,1,3,1.0996977709371657e-15,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,1,4,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-2,model,1,4,9.860608424723531e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,2,1,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,2,1,2.7755575615628914e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,2,2,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,2,2,2.7755575615628914e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,2,3,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,2,3,2.7755575615628914e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,2,4,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,2,4,2.7755575615628914e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,3,1,2.728948405809267e-14,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,3,1,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,3,2,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,3,2,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,3,3,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,3,3,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-3:8,model,3,4,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-7,model,3,4,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,1,1,4.996003610813204e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,1,1,4.440892098500626e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,1,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,1,2,3.3306690738754696e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,1,2,4.440892098500626e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,1,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,1,3,3.885780586188048e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,1,3,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,1,3,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,1,4,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,1,4,4.440892098500626e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,1,4,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,2,1,7.771561172376096e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,2,1,4.614364446098307e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,2,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,2,2,2.7755575615628914e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,2,2,4.891920202254596e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,2,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,2,3,4.440892098500626e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,2,3,4.614364446098307e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,2,3,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-9,model,2,4,3.3306690738754696e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-10,model,2,4,7.632783294297951e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-13,model,2,4,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-11,model,1,1,1.65652539428629e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-12,model,1,1,0.0,pu,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,pre-SOC-electric,physics,1,1,1.1049223344177406,pu,1.0e-6,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-14,model,1,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-11,model,1,2,2.256902347300138e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-12,model,1,2,0.0,pu,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,pre-SOC-electric,physics,1,2,1.076706560188402,pu,1.0e-6,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-14,model,1,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-11,model,1,3,1.8239668672995202e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-12,model,1,3,0.0,pu,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,pre-SOC-electric,physics,1,3,1.0971917155249844,pu,1.0e-6,false
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-14,model,1,3,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-11,model,1,4,2.0990154059319366e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,3-12,model,1,4,0.0,pu,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/single-loose-electric,2,2,true,false,pre-SOC-electric,physics,1,4,1.085312420246454,pu,1.0e-6,false
