run_id,t,carrier,payer,payee,kind,quantity_MWh,price,amount
heat_bottleneck--central_exact,2,P,A,DSO,retail_buy,0.0,200.0,0.0
heat_bottleneck--central_exact,2,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,2,P,B,DSO,retail_buy,0.09498388525145843,200.0,18.996777050291687
heat_bottleneck--central_exact,2,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,3,P,B,A,p2p,0.1693960538633792,130.0,22.021487002239294
heat_bottleneck--central_exact,3,P,A,DSO,service,0.1693960538633792,5.0,0.846980269316896
heat_bottleneck--central_exact,3,P,A,DSO,retail_buy,0.0,200.0,0.0
heat_bottleneck--central_exact,3,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,3,P,B,DSO,retail_buy,0.0010881529981418003,200.0,0.21763059962836007
heat_bottleneck--central_exact,3,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,4,P,B,A,p2p,0.0,130.0,0.0
heat_bottleneck--central_exact,4,P,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_exact,4,P,A,DSO,retail_buy,0.3076795748163128,200.0,61.53591496326256
heat_bottleneck--central_exact,4,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,4,P,B,DSO,retail_buy,0.21112572582308303,200.0,42.225145164616606
heat_bottleneck--central_exact,4,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_exact,1,H,B,A,p2p,0.14819999998207403,100.0,14.819999998207404
heat_bottleneck--central_exact,1,H,A,DSO,service,0.14819999998207403,5.0,0.7409999999103701
heat_bottleneck--central_exact,1,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_exact,1,H,DSO,A,retail_sell,0.0017999999548371781,40.0,0.07199999819348712
heat_bottleneck--central_exact,1,H,B,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_exact,1,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_exact,2,H,B,A,p2p,0.0,100.0,0.0
heat_bottleneck--central_exact,2,H,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_exact,2,H,A,DSO,retail_buy,0.020330973393825807,160.0,3.252955743012129
heat_bottleneck--central_exact,2,H,DSO,A,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_exact,2,H,B,DSO,retail_buy,0.09070839497623473,160.0,14.513343196197557
heat_bottleneck--central_exact,2,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_exact,3,H,B,A,p2p,0.10327484531916128,100.0,10.327484531916129
heat_bottleneck--central_exact,3,H,A,DSO,service,0.10327484531916128,5.0,0.5163742265958065
heat_bottleneck--central_exact,3,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_exact,3,H,DSO,A,retail_sell,0.0017999999563857033,40.0,0.07199999825542813
heat_bottleneck--central_exact,3,H,B,DSO,retail_buy,0.0,160.0,0.0
