method,side,edge,from,to,t,on,action,initial
equipment-joint-central-socp,electric,27,20,23,13,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,14,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,15,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,16,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,17,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,18,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,19,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,20,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,21,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,22,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,23,1.0,0.0,1
equipment-joint-central-socp,electric,27,20,23,24,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,1,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,2,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,3,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,4,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,5,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,6,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,7,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,8,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,9,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,10,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,11,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,12,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,13,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,14,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,15,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,16,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,17,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,18,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,19,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,20,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,21,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,22,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,23,1.0,0.0,1
equipment-joint-central-socp,electric,28,23,24,24,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,1,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,2,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,3,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,4,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,5,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,6,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,7,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,8,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,9,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,10,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,11,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,12,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,13,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,14,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,15,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,16,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,17,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,18,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,19,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,20,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,21,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,22,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,23,1.0,0.0,1
equipment-joint-central-socp,electric,29,20,26,24,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,1,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,2,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,3,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,4,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,5,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,6,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,7,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,8,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,9,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,10,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,11,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,12,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,13,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,14,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,15,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,16,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,17,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,18,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,19,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,20,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,21,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,22,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,23,1.0,0.0,1
equipment-joint-central-socp,electric,30,26,27,24,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,1,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,2,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,3,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,4,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,5,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,6,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,7,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,8,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,9,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,10,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,11,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,12,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,13,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,14,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,15,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,16,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,17,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,18,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,19,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,20,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,21,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,22,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,23,1.0,0.0,1
equipment-joint-central-socp,electric,31,20,21,24,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,1,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,2,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,3,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,4,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,5,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,6,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,7,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,8,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,9,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,10,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,11,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,12,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,13,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,14,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,15,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,16,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,17,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,18,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,19,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,20,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,21,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,22,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,23,1.0,0.0,1
equipment-joint-central-socp,electric,32,21,22,24,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,1,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,2,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,3,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,4,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,5,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,6,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,7,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,8,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,9,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,10,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,11,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,12,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,13,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,14,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,15,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,16,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,17,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,18,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,19,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,20,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,21,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,22,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,23,1.0,0.0,1
equipment-joint-central-socp,electric,33,20,34,24,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,1,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,2,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,3,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,4,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,5,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,6,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,7,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,8,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,9,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,10,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,11,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,12,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,13,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,14,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,15,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,16,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,17,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,18,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,19,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,20,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,21,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,22,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,23,1.0,0.0,1
equipment-joint-central-socp,electric,34,34,35,24,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,1,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,2,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,3,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,4,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,5,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,6,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,7,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,8,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,9,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,10,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,11,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,12,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,13,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,14,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,15,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,16,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,17,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,18,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,19,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,20,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,21,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,22,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,23,1.0,0.0,1
equipment-joint-central-socp,electric,35,35,38,24,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,1,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,2,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,3,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,4,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,5,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,6,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,7,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,8,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,9,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,10,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,11,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,12,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,13,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,14,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,15,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,16,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,17,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,18,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,19,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,20,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,21,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,22,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,23,1.0,0.0,1
equipment-joint-central-socp,electric,36,35,36,24,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,1,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,2,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,3,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,4,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,5,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,6,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,7,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,8,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,9,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,10,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,11,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,12,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,13,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,14,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,15,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,16,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,17,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,18,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,19,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,20,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,21,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,22,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,23,1.0,0.0,1
equipment-joint-central-socp,electric,37,36,37,24,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,1,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,2,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,3,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,4,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,5,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,6,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,7,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,8,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,9,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,10,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,11,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,12,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,13,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,14,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,15,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,16,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,17,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,18,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,19,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,20,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,21,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,22,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,23,1.0,0.0,1
equipment-joint-central-socp,electric,38,20,28,24,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,1,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,2,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,3,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,4,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,5,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,6,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,7,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,8,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,9,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,10,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,11,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,12,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,13,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,14,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,15,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,16,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,17,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,18,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,19,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,20,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,21,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,22,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,23,1.0,0.0,1
equipment-joint-central-socp,electric,39,28,29,24,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,1,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,2,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,3,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,4,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,5,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,6,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,7,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,8,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,9,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,10,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,11,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,12,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,13,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,14,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,15,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,16,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,17,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,18,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,19,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,20,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,21,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,22,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,23,1.0,0.0,1
equipment-joint-central-socp,electric,40,29,30,24,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,1,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,2,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,3,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,4,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,5,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,6,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,7,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,8,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,9,1.0,0.0,1
equipment-joint-central-socp,electric,41,30,31,10,1.0,0.0,1
