record_id,run_id,scenario,group,id,entity,t,residual,tolerance,normalized,pass,unit
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-21,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-21,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-24-R,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-24-R,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-24-S,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-24-S,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-25-26-R,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,5-25-26-S,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,heat-nonnegative,building,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,load-return,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,mass,1,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,mass,2,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,source-temperature,source,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,transport-weight-R,h12,1,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,down,physical/heat,transport-weight-S,h12,1,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/auxiliary,5-3-exact,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/comfort,5-28,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/comfort,R5-D-building,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/comfort,building-energy,building,1,1.8041124150158794e-16,2.0e-6,9.020562075079397e-11,true,MWh
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/cost,5-5-cost,total,0,0.0,1.0e-6,0.0,true,USD
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/delivery,5-3-epigraph,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/delivery,5-4,window,0,0.0,2.0e-6,0.0,true,MWh
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/delivery,R5-D-delivery,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-10,GT,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-14,1,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-14,2,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-15,1,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-15,2,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-16,e12,1,1.1167282376600696e-17,1.0e-6,1.1167282376600696e-11,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-17,1,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-17,2,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-31,building,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-9-P,EB,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-9-P,GT,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-9-Q,EB,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,5-9-Q,GT,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,P-line-bound,e12,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,PCC-bound,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,Q-line-bound,e12,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,QCC-bound,PCC,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/electric,root-voltage,1,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-18,source,1,6.245004513516506e-16,2.0e-6,3.122502256758253e-10,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-19,building,1,1.8041124150158794e-16,2.0e-6,9.020562075079397e-11,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-20,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-20,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-21,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-21,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-24-R,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-24-R,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-24-S,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-24-S,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-25-26-R,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,5-25-26-S,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,heat-nonnegative,building,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,load-return,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,mass,1,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,mass,2,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,source-temperature,source,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,transport-weight-R,h12,1,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,none,physical/heat,transport-weight-S,h12,1,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/branch,z-binary,"",0,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/comfort_link,down/1/1,"",0,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/comfort_link,none/1/1,"",0,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/comfort_link,up/1/1,"",0,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/cost,model-objective,"",0,0.0,1.3664799999999708e-6,0.0,true,USD
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/cost,policy-upper,"",0,2.7121416223963024e-11,1.3664800000270922e-6,1.9847649598549053e-5,true,USD
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/embedded,cost/dual-rows,"",0,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/embedded,cost/dual-sign,"",0,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/embedded,risk/dual-rows,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/embedded,risk/dual-sign,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/first_stage,PCC/1,"",0,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/first_stage,P_DA_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/first_stage,R_down_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/first_stage,R_up_MW/1,"",0,6.938893903907228e-17,2.0e-6,3.469446951953614e-11,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/risk,actual-risk,"",0,3.111211288597815e-11,1.0e-8,0.003111211288597815,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/risk,risk-upper,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,shared,joint/risk,selected-risk,"",0,3.111211288597815e-11,1.0e-8,0.003111211288597815,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,budget,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,dual-inequality,"",0,1.8585986340362708e-11,1.0e-8,0.0018585986340362707,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,dual-sign,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,mass,"",0,1.1102230246251565e-16,1.0e-8,1.1102230246251565e-8,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,nonnegative,"",0,1.7453429786272813e-11,1.0e-8,0.0017453429786272812,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_actual/transport,primal-dual-gap,"",0,2.8826385722879877e-12,1.0e-8,0.00028826385722879877,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,budget,"",0,2.062024162530207e-12,1.0e-8,0.00020620241625302071,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,dual-inequality,"",0,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,dual-sign,"",0,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,mass,"",0,1.3877787807814457e-16,1.0e-8,1.3877787807814457e-8,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,nonnegative,"",0,3.4420063137363334e-12,1.0e-8,0.00034420063137363335,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_cost/transport,primal-dual-gap,"",0,2.370154838006149e-12,0.0001,2.3701548380061487e-8,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,budget,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,dual-inequality,"",0,1.8585986340362708e-11,1.0e-8,0.0018585986340362707,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,dual-sign,"",0,0.0,1.0e-8,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,mass,"",0,1.1102230246251565e-16,1.0e-8,1.1102230246251565e-8,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,nonnegative,"",0,1.7453429786272813e-11,1.0e-8,0.0017453429786272812,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,transport,oracle_risk/transport,primal-dual-gap,"",0,2.8826385722879877e-12,1.0e-8,0.00028826385722879877,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/auxiliary,5-3-exact,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/comfort,5-28,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/comfort,R5-D-building,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/comfort,building-energy,building,1,1.8041124150158794e-16,2.0e-6,9.020562075079397e-11,true,MWh
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/cost,5-5-cost,total,0,0.0,4.581999999999926e-6,0.0,true,USD
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/delivery,5-3-epigraph,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/delivery,5-4,window,0,0.0,2.0e-6,0.0,true,MWh
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/delivery,R5-D-delivery,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-10,GT,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-14,1,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-14,2,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-15,1,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-15,2,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-16,e12,1,1.1018204577883939e-17,1.0e-6,1.1018204577883939e-11,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-17,1,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-17,2,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-31,building,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-9-P,EB,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-9-P,GT,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-9-Q,EB,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,5-9-Q,GT,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,P-line-bound,e12,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,PCC-bound,PCC,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,Q-line-bound,e12,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,QCC-bound,PCC,1,0.0,2.0e-6,0.0,true,Mvar
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/electric,root-voltage,1,1,0.0,1.0e-6,0.0,true,pu
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-18,source,1,1.0685896612017132e-15,2.0e-6,5.342948306008566e-10,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-19,building,1,1.8041124150158794e-16,2.0e-6,9.020562075079397e-11,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-20,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-20,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-21,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-21,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-24-R,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-24-R,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-24-S,1,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-24-S,2,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-25-26-R,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,5-25-26-S,h12,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,heat-nonnegative,building,1,0.0,2.0e-6,0.0,true,MW
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,load-return,building,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,mass,1,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,mass,2,1,0.0,2.0e-6,0.0,true,kg/s
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,source-temperature,source,1,0.0,0.0001,0.0,true,K
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,transport-weight-R,h12,1,0.0,1.0e-6,0.0,true,1
thermal_e030_r005--gurobi,r5-risk-2999aa21-f3b5-47fd-b9d0-c6a935abc002,up,physical/heat,transport-weight-S,h12,1,0.0,1.0e-6,0.0,true,1
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/auxiliary,5-3-exact,PCC,1,0.0,2.0e-6,0.0,true,MW
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/auxiliary,5-3-exact,PCC,2,0.0,2.0e-6,0.0,true,MW
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/auxiliary,5-3-exact,PCC,3,0.0,2.0e-6,0.0,true,MW
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/auxiliary,5-3-exact,PCC,4,0.0,2.0e-6,0.0,true,MW
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,5-28,building,1,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,5-28,building,2,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,5-28,building,3,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,5-28,building,4,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,R5-D-building,building,1,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,R5-D-building,building,2,5.684341886080802e-14,0.0001,5.684341886080801e-10,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,R5-D-building,building,3,5.684341886080802e-14,0.0001,5.684341886080801e-10,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,R5-D-building,building,4,0.0,0.0001,0.0,true,K
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,building-energy,building,1,2.2898349882893854e-16,2.0e-6,1.1449174941446927e-10,true,MWh
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,building-energy,building,2,4.544975507059235e-16,2.0e-6,2.2724877535296173e-10,true,MWh
future_e030_r005--gurobi,r5-risk-dee19458-e00f-49b8-80ab-b85668162b01,down,physical/comfort,building-energy,building,3,2.2898349882893854e-16,2.0e-6,1.1449174941446927e-10,true,MWh
