equation,scope,entity,t,residual,unit,tolerance,pass
3-17,model,28,23,2.7755575615628914e-17,MW,6.1e-5,true
3-17-original,physics,28,23,2.7755575615628914e-17,MW,6.1e-5,true
3-19:20,model,28,23,2.7755575615628914e-17,MW,6.1e-5,true
3-38,model,28,23,0.0,K,0.0001,true
3-41,model,28,23,0.0,K,0.0001,true
3-41,model,28,23,0.0,K,0.0001,true
3-24,model,28,23,0.0,kPa,0.005199261864978687,true
3-41,model,28,23,0.0,K,0.0001,true
3-41,model,28,23,0.0,K,0.0001,true
3-24,model,28,23,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,23,0.0,normalized,1.0e-6,true
3-21,model,28,24,0.0,kg/s,2.947222222222222e-5,true
3-43,model,28,24,0.0,kg/s,2.947222222222222e-5,true
3-17,model,28,24,8.326672684688674e-17,MW,6.1e-5,true
3-17-original,physics,28,24,8.326672684688674e-17,MW,6.1e-5,true
3-19:20,model,28,24,8.326672684688674e-17,MW,6.1e-5,true
3-38,model,28,24,0.0,K,0.0001,true
3-41,model,28,24,0.0,K,0.0001,true
3-41,model,28,24,0.0,K,0.0001,true
3-24,model,28,24,0.0,kPa,0.005199261864978687,true
3-41,model,28,24,0.0,K,0.0001,true
3-41,model,28,24,0.0,K,0.0001,true
3-24,model,28,24,0.0,kPa,0.005199261864978687,true
3-24-order,model,28,24,0.0,normalized,1.0e-6,true
3-21,model,29,1,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,1,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,1,1.3877787807814457e-16,MW,6.1e-5,true
3-17-original,physics,29,1,1.3877787807814457e-16,MW,6.1e-5,true
3-19:20,model,29,1,1.1102230246251565e-16,MW,6.1e-5,true
3-38,model,29,1,0.0,K,0.0001,true
3-41,model,29,1,0.0,K,0.0001,true
3-41,model,29,1,0.0,K,0.0001,true
3-24,model,29,1,0.0,kPa,0.005199261864978687,true
3-41,model,29,1,0.0,K,0.0001,true
3-41,model,29,1,0.0,K,0.0001,true
3-24,model,29,1,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,1,0.0,normalized,1.0e-6,true
3-21,model,29,2,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,2,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,2,2.7755575615628914e-17,MW,6.1e-5,true
3-17-original,physics,29,2,2.7755575615628914e-17,MW,6.1e-5,true
3-19:20,model,29,2,2.7755575615628914e-17,MW,6.1e-5,true
3-38,model,29,2,0.0,K,0.0001,true
3-41,model,29,2,0.0,K,0.0001,true
3-41,model,29,2,0.0,K,0.0001,true
3-24,model,29,2,0.0,kPa,0.005199261864978687,true
3-41,model,29,2,0.0,K,0.0001,true
3-41,model,29,2,0.0,K,0.0001,true
3-24,model,29,2,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,2,0.0,normalized,1.0e-6,true
3-21,model,29,3,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,3,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,3,2.7755575615628914e-17,MW,6.1e-5,true
3-17-original,physics,29,3,2.7755575615628914e-17,MW,6.1e-5,true
3-19:20,model,29,3,2.7755575615628914e-17,MW,6.1e-5,true
3-38,model,29,3,0.0,K,0.0001,true
3-41,model,29,3,0.0,K,0.0001,true
3-41,model,29,3,0.0,K,0.0001,true
3-24,model,29,3,0.0,kPa,0.005199261864978687,true
3-41,model,29,3,0.0,K,0.0001,true
3-41,model,29,3,0.0,K,0.0001,true
3-24,model,29,3,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,3,0.0,normalized,1.0e-6,true
3-21,model,29,4,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,4,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,4,2.7755575615628914e-17,MW,6.1e-5,true
3-17-original,physics,29,4,2.7755575615628914e-17,MW,6.1e-5,true
3-19:20,model,29,4,2.7755575615628914e-17,MW,6.1e-5,true
3-38,model,29,4,0.0,K,0.0001,true
3-41,model,29,4,0.0,K,0.0001,true
3-41,model,29,4,0.0,K,0.0001,true
3-24,model,29,4,0.0,kPa,0.005199261864978687,true
3-41,model,29,4,0.0,K,0.0001,true
3-41,model,29,4,0.0,K,0.0001,true
3-24,model,29,4,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,4,0.0,normalized,1.0e-6,true
3-21,model,29,5,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,5,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,5,5.551115123125783e-17,MW,6.1e-5,true
3-17-original,physics,29,5,5.551115123125783e-17,MW,6.1e-5,true
3-19:20,model,29,5,5.551115123125783e-17,MW,6.1e-5,true
3-38,model,29,5,0.0,K,0.0001,true
3-41,model,29,5,0.0,K,0.0001,true
3-41,model,29,5,0.0,K,0.0001,true
3-24,model,29,5,0.0,kPa,0.005199261864978687,true
3-41,model,29,5,0.0,K,0.0001,true
3-41,model,29,5,0.0,K,0.0001,true
3-24,model,29,5,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,5,0.0,normalized,1.0e-6,true
3-21,model,29,6,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,6,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,6,1.1102230246251565e-16,MW,6.1e-5,true
3-17-original,physics,29,6,1.1102230246251565e-16,MW,6.1e-5,true
3-19:20,model,29,6,1.1102230246251565e-16,MW,6.1e-5,true
3-38,model,29,6,0.0,K,0.0001,true
3-41,model,29,6,0.0,K,0.0001,true
3-41,model,29,6,0.0,K,0.0001,true
3-24,model,29,6,0.0,kPa,0.005199261864978687,true
3-41,model,29,6,0.0,K,0.0001,true
3-41,model,29,6,0.0,K,0.0001,true
3-24,model,29,6,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,6,0.0,normalized,1.0e-6,true
3-21,model,29,7,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,7,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,7,8.326672684688674e-17,MW,6.1e-5,true
3-17-original,physics,29,7,8.326672684688674e-17,MW,6.1e-5,true
3-19:20,model,29,7,1.3877787807814457e-16,MW,6.1e-5,true
3-38,model,29,7,0.0,K,0.0001,true
3-41,model,29,7,0.0,K,0.0001,true
3-41,model,29,7,0.0,K,0.0001,true
3-24,model,29,7,0.0,kPa,0.005199261864978687,true
3-41,model,29,7,0.0,K,0.0001,true
3-41,model,29,7,0.0,K,0.0001,true
3-24,model,29,7,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,7,0.0,normalized,1.0e-6,true
3-21,model,29,8,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,8,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,8,2.498001805406602e-16,MW,6.1e-5,true
3-17-original,physics,29,8,2.498001805406602e-16,MW,6.1e-5,true
3-19:20,model,29,8,2.220446049250313e-16,MW,6.1e-5,true
3-38,model,29,8,0.0,K,0.0001,true
3-41,model,29,8,0.0,K,0.0001,true
3-41,model,29,8,0.0,K,0.0001,true
3-24,model,29,8,0.0,kPa,0.005199261864978687,true
3-41,model,29,8,0.0,K,0.0001,true
3-41,model,29,8,0.0,K,0.0001,true
3-24,model,29,8,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,8,0.0,normalized,1.0e-6,true
3-21,model,29,9,0.0,kg/s,2.947222222222222e-5,true
3-43,model,29,9,0.0,kg/s,2.947222222222222e-5,true
3-17,model,29,9,3.885780586188048e-16,MW,6.1e-5,true
3-17-original,physics,29,9,3.885780586188048e-16,MW,6.1e-5,true
3-19:20,model,29,9,3.0531133177191805e-16,MW,6.1e-5,true
3-38,model,29,9,0.0,K,0.0001,true
3-41,model,29,9,0.0,K,0.0001,true
3-41,model,29,9,0.0,K,0.0001,true
3-24,model,29,9,0.0,kPa,0.005199261864978687,true
3-41,model,29,9,0.0,K,0.0001,true
3-41,model,29,9,0.0,K,0.0001,true
3-24,model,29,9,0.0,kPa,0.005199261864978687,true
3-24-order,model,29,9,0.0,normalized,1.0e-6,true
