record,run_id,scenario,quantity,index,time_h,value,unit
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_highs_n1","r7-linked-13e4e706-9b6c-4a9a-9bc6-5974b0bffa16","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","E_BES","2","1.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","E_BES","2","1.0","0.1689999999999996","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","E_BES","2","2.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","E_BES","2","2.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_highs_n1","r7-linked-d6ef8cee-dded-4560-ae55-f60d900ab9a4","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","E_BES","2","1.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","E_BES","2","1.0","0.1689999999999996","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","E_BES","2","2.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","E_BES","2","2.0","0.15000000000000036","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","1","1.0","341.2452380952381","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","2","2.0","341.2452380952381","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","1","3.0","322.19761904761907","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","2","2.0","322.19761904761907","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_extensive_highs_n16","r7-linked-f6b99a87-8173-4caf-99e4-e58009aa1cf6","2","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","E_BES","2","0.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","E_BES","2","0.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","E_BES","2","1.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","E_BES","2","1.0","0.1689999999999996","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","E_BES","2","2.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","E_BES","2","2.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","E_BES","2","3.0","0.1999999999999993","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","E_BES","2","3.0","0.15000000000000036","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","E_BES","2","4.0","0.2","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","E_BES","2","4.0","0.15","MWh"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","1","1.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","1","1.0","341.2452380952381","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","1","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","1","2.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","1","3.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","1","4.0","342.14999999999986","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","2","1.0","342.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","2","2.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","2","2.0","341.2452380952381","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","2","3.0","333.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","2","3.0","342.197619047619","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_S","2","4.0","342.1499999999999","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","1","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","1","2.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","1","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","1","3.0","322.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","1","4.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","1","4.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","2","1.0","323.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","2","2.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","2","2.0","322.19761904761907","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","2","3.0","314.10238095238094","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","2","3.0","323.15","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","1","τ_R","2","4.0","323.1023809523809","K"
"healthy_diagnostic_finite_fault_ccg_highs_n16","r7-linked-4e5a5231-1310-41dc-b354-6c0ff5ea895d","2","τ_R","2","4.0","323.1023809523809","K"
