id,run_id,path,equation,residual,tolerance,pass
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/23,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/24,R8-T2-epigraph,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/25,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/26,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/27,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/28,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/29,R8-T2-epigraph,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/30,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/31,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/32,R8-E3-inherit,0.0,1.0e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/rows/33,R8-E3-inherit,0.0,1.0e-6,true
