run_id,equation,scope,entity,t,residual,tolerance,unit,pass
open_flexible--central_socp,mass_balance,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,voltage,model,2,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,2,3,1.492916901213448e-12,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,2,3,3.118755254050143e-13,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,2,3,4.318767565791859e-14,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,voltage,model,3,3,0.0,1.0e-6,pu²,true
open_flexible--central_socp,electric_balance,model,3,3,1.1377010444846292e-13,3.0e-6,MW,true
open_flexible--central_socp,reactive_balance,model,3,3,2.0795865030009963e-14,3.0e-6,Mvar,true
open_flexible--central_socp,mass_balance,heat,3,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,heat_balance,heat,3,3,1.3877787807814457e-17,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,R4-P4,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,R4-P4,heat,2,3,3.903127820947816e-18,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_flexible--central_socp,pipe_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_flexible--central_socp,grid,model,1,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,reactive_grid,model,1,4,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,root_voltage,model,1,4,0.0,1.0e-6,pu²,true
open_flexible--central_socp,P_branch,model,1,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,1,4,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,1,4,0.0,1.0e-6,pu²,true
open_flexible--central_socp,voltage_drop,model,1,4,9.178845834442728e-13,1.0e-6,pu²,true
open_flexible--central_socp,branch_socp,model,1,4,0.0,1.0e-6,pu⁴,true
open_flexible--central_socp,branch_equality,electric_original,1,4,1.378522051769665e-7,1.0e-6,pu⁴,true
open_flexible--central_socp,P_branch,model,2,4,0.0,3.0e-6,MW,true
open_flexible--central_socp,Q_branch,model,2,4,0.0,3.0e-6,Mvar,true
open_flexible--central_socp,ell,model,2,4,0.0,1.0e-6,pu²,true
