stage,run_id,time_h,device,kind,P_MW,H_MW
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,PV2,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,11.75,PV3,PV,1.152,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,PV1,PV,0.8,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,PV2,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.0,PV3,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,PV1,PV,0.8,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,PV2,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.25,PV3,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,PV1,PV,0.8,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,PV2,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.5,PV3,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,PV1,PV,0.8,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,PV2,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,12.75,PV3,PV,1.2,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,PV1,PV,0.76,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,PV2,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.0,PV3,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,PV1,PV,0.76,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,PV2,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.25,PV3,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,PV1,PV,0.76,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,PV2,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.5,PV3,PV,1.1400000000000077,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,CHP1,CHP,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,CHP2,CHP,6.0,7.2
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,EB1,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,EB2,EB,0.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,GT1,GT,2.0,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,PV1,PV,0.76,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,PV2,PV,1.14,0.0
aggregate-external_only,r7-recovery-ac42bb26-eb32-41f9-98a1-15ba5718669c,13.75,PV3,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,PV1,PV,0.68,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,PV2,PV,1.02,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.0,PV3,PV,1.0200000000000082,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,PV1,PV,0.68,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,PV2,PV,1.02,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.25,PV3,PV,1.0200000000000082,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,PV1,PV,0.68,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,PV2,PV,1.02,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.5,PV3,PV,1.0200000000000082,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,PV1,PV,0.68,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,PV2,PV,1.02,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,10.75,PV3,PV,1.02,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,PV1,PV,0.768,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,PV2,PV,1.152,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.0,PV3,PV,1.152000000000009,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,PV1,PV,0.768,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,PV2,PV,1.152,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.25,PV3,PV,1.152000000000009,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,PV1,PV,0.768,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,PV2,PV,1.152,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.5,PV3,PV,1.152000000000009,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,PV1,PV,0.768,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,PV2,PV,1.152,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,11.75,PV3,PV,1.152,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,PV1,PV,0.8,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,PV2,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.0,PV3,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,PV1,PV,0.8,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,PV2,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.25,PV3,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,PV1,PV,0.8,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,PV2,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.5,PV3,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,PV1,PV,0.8,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,PV2,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,12.75,PV3,PV,1.2,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,PV1,PV,0.76,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,PV2,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.0,PV3,PV,1.1400000000000077,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,PV1,PV,0.76,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,PV2,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.25,PV3,PV,1.1400000000000077,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,PV1,PV,0.76,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,PV2,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.5,PV3,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,CHP1,CHP,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,CHP2,CHP,6.0,7.2
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,EB1,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,EB2,EB,0.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,GT1,GT,2.0,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,PV1,PV,0.76,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,PV2,PV,1.14,0.0
aggregate-single_1_2,r7-recovery-8c9e8839-fdcc-4332-9b49-d8dce511f00a,13.75,PV3,PV,1.1400000000000077,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,PV1,PV,0.68,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,PV2,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.0,PV3,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,PV1,PV,0.68,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,PV2,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.25,PV3,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,GT1,GT,2.0,0.0
